timebin,ID,Tweet,sentscor,sentpol
2020-01-08 03:10:00,1214746100353003520,@OriginalBayArea Not really the main point but there have been no casualties reported. The tweets that said that we… https://t.co/eVPsswmkK6,0.033333333333333326,pos
2020-01-08 03:05:00,1214746029179854848,Chris Paul was so clutch tonight! #ThunderUp,0.0,neu
2020-01-08 03:05:00,1214745864616308736,@jennifurrr___ @dcsxtaj For some reason if you dont sound like the new boyz he dont wanna hear it :/,0.2681818181818182,pos
2020-01-08 03:05:00,1214745863081213956,@_Sharksdivision Get after it!,0.0,neu
2020-01-08 03:05:00,1214745844353646598,@ewarren @NegarMortazavi What about people in Iran.,0.0,neu
2020-01-08 03:05:00,1214745804851646464,Bobby B talking to the boys in the locker room after this game https://t.co/o8erNMe6qS,-0.4,neg
2020-01-08 03:05:00,1214745802989457410,"You should feel educated, Dad https://t.co/AAxGENEa4P",0.0,neu
2020-01-08 03:05:00,1214745779752951809,They both fell asleep while I was cutting the puppy's nails omfg 🥺🥺🥺🥺🥺 https://t.co/jNHxJYySNx,-0.6,neg
2020-01-08 03:05:00,1214745738955153409,"@dcsxtaj You being a hater, we dont hate in 2020",-0.8,neg
2020-01-08 03:05:00,1214745717526237184,@BigEazy57 Full agreement https://t.co/vNR8QJQchl,0.35,pos
2020-01-08 03:05:00,1214745668868141057,@Based0takuGod fire,0.0,neu
2020-01-08 03:05:00,1214745523246133248,@WayneFreedman @vicleeabc7 Congratulations on your retirement @vicleeabc7 Thank you for always being kind and friendly out in the field.,0.4875,pos
2020-01-08 03:05:00,1214745442329579527,The new #SJSharks commercials sound as stupid on the radio as they look on tv,-0.08787878787878785,neg
2020-01-08 03:05:00,1214745424893841408,@_Sharksdivision That’s exactly who I had in mind haha,0.225,pos
2020-01-08 03:05:00,1214745360435793920,@BarackObama please help us,0.0,neu
2020-01-08 03:05:00,1214745307608600576,"""Iran launches ballistic missile attack on Iraqi airbases where US troops are stationed""  https://t.co/r8SMD0Q6L4",0.0,neu
2020-01-08 03:05:00,1214745269125799936,@dcsxtaj He go crazy,-0.6,neg
2020-01-08 03:05:00,1214745107317977096,theeee audacity of human kind. lol,0.4666666666666666,pos
2020-01-08 03:05:00,1214745033972178944,@BethanyMartino1 @CCSD181 @madisond181 How cool is that sick beat! 👏👏👏,-0.18214285714285716,neg
2020-01-08 03:05:00,1214744958172717056,Take a listen &amp; let me know your thoughts? https://t.co/APXVjtQaKO,0.0,neu
2020-01-08 03:05:00,1214744887905542144,"@_Sharksdivision Gotta restock our picks for sure 
Wonder if they can squeeze a first outta someone(highly doubt it) but it’d be nice",0.3775,pos
2020-01-08 03:05:00,1214744831047557122,ON BRO NEM https://t.co/dNFoOUcgsS,0.0,neu
2020-01-08 03:00:00,1214744757475237888,@boulder_amy @JZarif Thank u for supporting Iranians. These days nobody cares or prays for scared Iranian people as if they don’t matter,0.25,pos
2020-01-08 03:00:00,1214744738009501696,my time will come ✨,0.0,neu
2020-01-08 03:00:00,1214744640735203328,I’ll get Netflix just to see this https://t.co/MMNGuaWolm,0.0,neu
2020-01-08 03:00:00,1214744588310593537,"@HotepJesus we stand with the persian ppl against this insanity coming from conservatives, are you in favor lf genocidal attacks on Iran?",0.0,neu
2020-01-08 03:00:00,1214744544308125696,Okay but please don’t smell your fingers after when you’re done 🤣 https://t.co/R3PvOxhfPL,0.5,pos
2020-01-08 03:00:00,1214744503547883520,Well fuck this night is going about as bad as it possibly could #SJSharks https://t.co/wZPkaGxaqI,-0.36666666666666664,neg
2020-01-08 03:00:00,1214744501048107008,"@_Sharksdivision This season they’ve just continuously disappointed us 
It’s so predictable this season",-0.475,neg
2020-01-08 03:00:00,1214744293933342722,They got Kuz https://t.co/0VShrTkdSP,0.0,neu
2020-01-08 03:00:00,1214744293933342722,They got Kuz https://t.co/0VShrTkdSP,0.0,neu
2020-01-08 03:00:00,1214744275465801728,"I’m sure y’all think I’m overly negative
But am I really when the team always disappoints this season 🤷🏽‍♂️😂",0.13333333333333333,pos
2020-01-08 03:00:00,1214744246701346816,"@Kloss1 @jennabellblue @RichardBSpencer not a lib and dont want ww3, that doesnt make sense. I think most sane ppl,… https://t.co/YHkQSvRfcA",0.5,pos
2020-01-08 03:00:00,1214744245816320000,this is why i love this app cause so much dope content 🧐 https://t.co/s07rq8KtTu,0.35,pos
2020-01-08 03:00:00,1214744097526697984,Knew it LMAO,0.6,pos
2020-01-08 03:00:00,1214743988973883392,"@ReedBor2 @sahouraxo i would disagree b/c they oppress their ppl, but i agree we could still colloaborate with them… https://t.co/cwVkatKtOJ",0.0,neu
2020-01-08 03:00:00,1214743941943218176,@FriedxBeanzz @basedjulianv I’ll check when i get home but i dead ass dropped 96 last week 🤪,-0.1,neg
2020-01-08 03:00:00,1214743917674917888,Lmao nah niggas just weirdly hated on CP3 https://t.co/pOufVQ7sIH,-0.15000000000000002,neg
2020-01-08 03:00:00,1214743734216085505,Been dying to try a sea food boil 😩🥴 with the huevos and salchichas,0.0,neu
2020-01-08 03:00:00,1214743719657607169,Ready for some Jeopardy!! #JeopardyGOAT stun em Ken!,0.2,pos
2020-01-08 03:00:00,1214743539105460226,Anyone know a place that tints windows good 🤔,0.7,pos
2020-01-08 03:00:00,1214743529315979265,I’ll never forget Warriors twitter tryna play him out like he was weak 😭😭 https://t.co/21Zr2vVo2R,-0.375,neg
2020-01-08 03:00:00,1214743525998223360,"Hey @offerup , get your shit together. Your app is full of nothing but #scammers and #bots. Done with you. https://t.co/3mafGsKYF3",0.07499999999999998,pos
2020-01-08 02:55:00,1214743490686373893,@realDonaldTrump Iranians don’t want war. They did not initiate anything. They don’t want casualties that’s why the… https://t.co/RFljrnWDxd,0.0,neu
2020-01-08 02:55:00,1214743474743824384,i’m actually really excited for my classes this semester ! can’t wait to go more into depth about my major &amp;  meet new people :),0.26846590909090906,pos
2020-01-08 02:55:00,1214743472432799744,"I’m the most honest person you’ll ever meet, whatever I say I mean it",0.2625,pos
2020-01-08 02:55:00,1214743471598104576,Being born with odd eye lids 😟😟 https://t.co/H8myZy4LVA,-0.16666666666666666,neg
2020-01-08 02:55:00,1214743466078392320,@FriedxBeanzz @basedjulianv all this and y’all still never hop on with ya boy😔,0.0,neu
2020-01-08 02:55:00,1214743433627095042,Trade value going up up up 👀😂,0.0,neu
2020-01-08 02:55:00,1214743432448446465,Why the fuck does Kip Sabian keep losing matches? The dude is golden 🤷‍♂️ #AEW #AEWonTNT #AEWDark,-0.05000000000000002,neg
2020-01-08 02:55:00,1214743409342042114,@xUrbanCowboyx Yes. Key words in your sentence.,0.0,neu
2020-01-08 02:55:00,1214743266567970816,@kaarrennnn Lmk what you think when you do haha,0.2,pos
2020-01-08 02:55:00,1214743218945839104,Not getting excited after that,0.375,pos
2020-01-08 02:55:00,1214743161546739712,Watching knives out for mel,0.0,neu
2020-01-08 02:55:00,1214743024460132352,Bitcoin has started it's next bull run. The narrative of war acted as a catalyst to spark off the fire. People are… https://t.co/YWKLMSndle,0.0,neu
2020-01-08 02:55:00,1214742981783146496,@Kloss1 @jennabellblue @RichardBSpencer enjoy ww3,0.4,pos
2020-01-08 02:55:00,1214742959209377792,"Do y’all text someone , 
“My names _____”
Or
“My name is ____” 

 💀😭🤣",0.0,neu
2020-01-08 02:55:00,1214742959196798978,LOUDER FOR THE PEOPLE IN THE BACK https://t.co/CSGpsv811l,0.0,neu
2020-01-08 02:55:00,1214742935339560960,"@xUrbanCowboyx @ightthenlater Yes I know sometimes it’s the point. But like, that’s when it’s supposed to be like that.",0.0,neu
2020-01-08 02:55:00,1214742800857567232,@enosarris Guessing the stuff part will be okay,0.5,pos
2020-01-08 02:55:00,1214742779344982016,"@kaarrennnn Oh well yeah you would definitely heed a switch for that lol 
I say if you do get one
Pick it up!",0.4,pos
2020-01-08 02:55:00,1214742615708422146,Still the Point God https://t.co/fk8PTnH8ny,0.0,neu
2020-01-08 02:55:00,1214742575510220801,It’s so weird to me when ppl unfollow me but still be in my notifications everyday,-0.35,neg
2020-01-08 02:55:00,1214742443922313217,@mombxtch Is this show good? I tried watching the first episode awhile back,0.31666666666666665,pos
2020-01-08 02:50:00,1214742166762852353,"Ask your question about Small Business
(e.g. Solopreneur, Social Media, Marketing, Management, Operations, etc...)… https://t.co/2tjQBiH01U",-0.10833333333333334,neg
2020-01-08 02:50:00,1214741944011616256,Now u think Ashwin did a great thing?. You have to hate English team for their attitude. Love it when India give it… https://t.co/o3nEkUk1g1,0.125,pos
2020-01-08 02:50:00,1214741880065294337,"@kaarrennnn I didn’t even buy sun and moon cause it didn’t seem interesting lol but I’ve liked this one
Saw a few P… https://t.co/e0DFRXa3Oq",0.425,pos
2020-01-08 02:50:00,1214741799975051264,"I miss summer, I’m over this cold weather.",-0.6,neg
2020-01-08 02:50:00,1214741750276710401,@JaronTwo @om_neb @yitakulxiv i will die on a hill,0.0,neu
2020-01-08 02:50:00,1214741733482778624,@PeteButtigieg @AprilDRyan Where you’re prayers for Iranian people,0.0,neu
2020-01-08 02:50:00,1214741665178537985,@Mally_KM @SheikahMemories That wasn't a pro-gamer moment,0.0,neu
2020-01-08 02:50:00,1214741592239562752,Last Sunday the Daycare of the Dead had a party for NoReason!  #Goodevening #episode2 #comingsoon #publicaccess… https://t.co/rum1rHQCbJ,-0.1,neg
2020-01-08 02:50:00,1214741564531990528,Fun story: when I came to San Jose for #twitchcon2018 I got here a day early and met up with a few friends to check… https://t.co/cgbyYERFvx,0.06666666666666667,pos
2020-01-08 02:50:00,1214741450245558272,"@_agentscullly :/ well if you got lil cousins, make them call you Aunty as a sign of respect",0.0,neu
2020-01-08 02:50:00,1214741418075250688,@Steph_I_Will Dude is built like a bucket of KFC. Nothing but drumsticks and thighs,0.0,neu
2020-01-08 02:50:00,1214741365214470144,@irlaudrey 🐝 thank you,0.0,neu
2020-01-08 02:50:00,1214741326748512256,"New hair, who dis? 🖤 https://t.co/rUjI9joGnn",0.13636363636363635,pos
2020-01-08 02:50:00,1214741321606299648,@transbay A member of the community in Almaden came up with a cost-neutral proposal and VTA staff accepted it so th… https://t.co/jnae68lGfX,0.0,neu
2020-01-08 02:50:00,1214741307924443136,@kaarrennnn You play sword and shield?,0.0,neu
2020-01-08 02:50:00,1214741192463675393,House Hunters and Chopped are top 10 shows ever https://t.co/HxxrTJpz0w,0.5,pos
2020-01-08 02:50:00,1214741065812463616,why didn’t anybody tell me the jollibee chicken sandwich was shmackin,-0.6,neg
2020-01-08 02:50:00,1214741025953992710,@_agentscullly Wow you ain’t old then 😭😭,0.1,pos
2020-01-08 02:45:00,1214740896928808961,@TaelurAlexis I’m gonna follow you just so I can unfollow for burning my eyes with this image,0.0,neu
2020-01-08 02:45:00,1214740530338250753,"@SharkzAvz916 @_LexLexington Yeah, you definitely can but then you gotta wake up 🙃",0.0,neu
2020-01-08 02:45:00,1214740483424964611,@Susu_jpg @SSSuccubus Final fantasy!,0.0,neu
2020-01-08 02:45:00,1214740431868579840,I can call you Aunty now?? https://t.co/7otWVMG0HP,0.0,neu
2020-01-08 02:45:00,1214740376000454657,@transbay He voted for a transit plan that would have eliminated service to Almaden Valley (his council district).… https://t.co/yDXS2eNFQP,0.0,neu
2020-01-08 02:45:00,1214740212816826368,@Kloss1 @RichardBSpencer go enlist boomer,0.0,neu
2020-01-08 02:45:00,1214740212250636288,@SharkzAvz916 @_LexLexington It won’t be a single season turn around if this is what we have,-0.07142857142857142,neg
2020-01-08 02:45:00,1214739838101966848,Smoking always feels better after doing sumn productive,0.5,pos
2020-01-08 02:45:00,1214739801976401920,@LiikeLisa Ugh I knowww😢 hopefully soon👀,0.0,neu
2020-01-08 02:45:00,1214739798461534218,Official proof that Trump needs his twitter suspended and taken away from him. Never knew our president would have… https://t.co/OHj22BxTQA,0.0,neu
2020-01-08 02:45:00,1214739780082159616,how could I not share Mother Nature going off like she always does🌏🌲✨ https://t.co/DvBAWg2Sy1,0.0,neu
2020-01-08 02:40:00,1214739288924930048,mine is Wisdom. Lol https://t.co/bARxTkHL0O,0.8,pos
2020-01-08 02:40:00,1214739251432062977,"@Juice_tresDeuce Oh yeah that’s the 2nd greatest show ever uzzin, peep that (the wire forever number 1)",0.5,pos
2020-01-08 02:40:00,1214739245543198720,Bunny is my tiny yin-yang 🥰 https://t.co/ubv0rzAQCB,0.0,neu
2020-01-08 02:40:00,1214739141847465984,"I stopped watching, but just hopped back on cus I had no more shows 😭😭😭 Blood a creep tho https://t.co/bR9wXoODgB",-0.125,neg
2020-01-08 02:40:00,1214739140433960961,@juliewholu Yes ma’am! 🙌🏼💞💞,0.0,neu
2020-01-08 02:40:00,1214738977531383808,@Juice_tresDeuce You ain’t watched that yet? Or rewatching?,0.0,neu
2020-01-08 02:40:00,1214738912981082113,@RogersBase New trading card game coming to the switch vr 😁😉,-0.13181818181818183,neg
2020-01-08 02:40:00,1214738909168451585,@_Sharksdivision Let me put in the call lol,0.8,pos
2020-01-08 02:40:00,1214738855150022659,"@andrewmote @StLouisBlues Some in arena hype man continued his hype shit when couture was down apparently
He should… https://t.co/HDrskNnnKz",-0.10185185185185187,neg
2020-01-08 02:40:00,1214738847696744448,Book with Jessica 🖤 https://t.co/O4qjdk63X1,0.0,neu
2020-01-08 02:40:00,1214738743824764929,"@Juice_tresDeuce Not necessarily weak, but weird asf lmao",0.09583333333333333,pos
2020-01-08 02:35:00,1214738360918364162,"When we were in Reno, Gerard snuck a bottle of corona out of the casino, into Uber, and back to our casino. He gets… https://t.co/xX9yhoWlAZ",0.0,neu
2020-01-08 02:35:00,1214738357600673792,"@PolitiKurd we stand united with liberals in opposing neocon insanity, go enlist if you want a war",0.0,neu
2020-01-08 02:35:00,1214738346800336896,@__jessssiej Yes! I’ll text you 💞,0.0,neu
2020-01-08 02:35:00,1214738302382661633,@e_w_green______ But it's good that people are trying to get healthier,0.24999999999999997,pos
2020-01-08 02:35:00,1214738249425420288,"@_Sharksdivision Haha yeah he has the right amount of talent and toughness 
We can look past it 👀👀😂",0.07857142857142857,pos
2020-01-08 02:35:00,1214738227770228737,@Bariullkjcjajp @roochicken @sarahkimhyunsoo i’m in the lobbbyyyyyyy,0.0,neu
2020-01-08 02:35:00,1214738179422470144,@Juice_tresDeuce I@couldn’t even finish that shit,-0.2,neg
2020-01-08 02:35:00,1214738079233134592,I’m being a brat because I miss my boyfriend😔,0.0,neu
2020-01-08 02:35:00,1214737847648845824,@dbonasera Trash all around,0.0,neu
2020-01-08 02:35:00,1214737820712988672,Devin! 💀💀💀 https://t.co/XBrlH0ixwL,0.0,neu
2020-01-08 02:35:00,1214737806884343810,"@Dutch_SharksFan The play was nothing more than interference that had a shitty outcome 
The organization should hav… https://t.co/X2blXIvpGf",0.5,pos
2020-01-08 02:35:00,1214737516068106240,My birthday is in 2 days! Hey! Here’s my amazon wishlist if anyone wants to surprise me with something!! https://t.co/TDX9ah5cCK,0.2,pos
2020-01-08 02:35:00,1214737300925501440,I'm just like: https://t.co/kHRtmBMR5y,0.0,neu
2020-01-08 02:30:00,1214737231111323649,"@_Sharksdivision I wouldn’t mind Tom Wilson 👀
Minus the occasional dirty hits",-0.2333333333333333,neg
2020-01-08 02:30:00,1214737198567682050,"If you can keep the same energy after 2 weeks,  you deserve recognition cus it’s obviously really hard for everyone to do..",-0.14583333333333334,neg
2020-01-08 02:30:00,1214737169111142400,They think I’m big meech,0.0,neu
2020-01-08 02:30:00,1214737123594498048,our reality has become more terrifying than a Stephen King novel https://t.co/axsuQ9hRMn,-0.25,neg
2020-01-08 02:30:00,1214737112584470528,@silverjcrypts Currently writing new music but definitely!!,0.04545454545454545,pos
2020-01-08 02:30:00,1214737108964790272,Sharks need to SELL SELL SELL,0.0,neu
2020-01-08 02:30:00,1214737093370343425,@Reem448_ Faaacts lmao all them niggas going crazy rn lol that Joc tape go crazy,0.05000000000000002,pos
2020-01-08 02:30:00,1214737022486663168,Off to #Vegas tomorrow. Wonder what trouble I can get into in 12 hours. Stay tuned,-0.2,neg
2020-01-08 02:30:00,1214736999011110912,MY FUCKING GOAT U BITCH https://t.co/TAhvUeuN9k,-0.6,neg
2020-01-08 02:30:00,1214736848234274817,Cancers are so- sweet sometimes,0.35,pos
2020-01-08 02:30:00,1214736761005334528,9 years working in the service industry makes you allergic to pretentious white people,-0.15,neg
2020-01-08 02:30:00,1214736735248142336,"@_Sharksdivision Damn what a name, geez that’s been a long time",-0.05,neg
2020-01-08 02:30:00,1214736735248142336,"@_Sharksdivision Damn what a name, geez that’s been a long time",-0.05,neg
2020-01-08 02:30:00,1214736735248142336,"@_Sharksdivision Damn what a name, geez that’s been a long time",-0.05,neg
2020-01-08 02:30:00,1214736529244819456,@bananahannaaa my brother makes that working for the city,0.0,neu
2020-01-08 02:30:00,1214736367537684480,Things like this just serve as a reminder to me that Oakland has probably the best and most valuable catching depth… https://t.co/x05jvqRNb6,0.7000000000000001,pos
2020-01-08 02:30:00,1214736206908383232,"@_Sharksdivision And none of those guys have stuck
We need to find another clowe
A dude with heart and talent 
Not just a scrapper",0.0,neu
